"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/17157adb-c929-4ce6-9fcd-44241d878bda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","38","QuickspySilver","720","450","4","1","88043","81633","74","false","false","Turkish","QuickspySilver"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f694ab81-8d15-4967-90e8-f402f4170cc8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","39","Waheedtech","244815","1020","389","240","123330","81522","12360","true","false","Arabic","Waheedtech"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bec3dcd1-3b8a-4520-b5db-cac539f0d00d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","40","lunezzz_yt","195","105","3","1","82344","81357","149","false","false","French","lunezzz_yt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3479746e-7289-4979-8139-7a5fc74e94c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","41","stevewillsendit","691740","300","3019","2305","294721","80658","27549","true","false","English","stevewillsendit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/21be45b2-4f18-4a57-aaae-f7f68491229e-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","42","B0atysze","13995","30","516","466","95492","80456","0","false","false","English","B0atysze"
"https://static-cdn.jtvnw.net/jtv_user_pictures/83451352-4ffc-4960-8936-b8103ba9605b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","43","Aryssa614","146025","1320","495","110","95542","79822","8912","true","true","English","Aryssa614"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bd1aea13-398c-42cf-bde2-1cb6e1c27bb0-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","44","B0atyuug","39480","30","1564","1316","90102","79618","0","false","false","English","B0atyuug"
"https://static-cdn.jtvnw.net/jtv_user_pictures/41c17f94-4471-4ef4-b82e-1a8c7f55b43d-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","45","B0atyrkv","28830","30","1053","961","95410","78839","0","false","false","English","B0atyrkv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e5ae8c0d-feb0-4c3c-aa9f-26054c1095a7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","46","NormandoRazer","68145","1005","212","67","98148","78773","6011","true","false","Portuguese","NormandoRazer"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0a909fcb-d81f-40f2-8c0b-eaf5f84bcfc2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","47","Slay","95475","615","290","155","124508","77279","7857","true","false","English","Slay"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5eb419e9-0c7a-4ea5-be1e-f52b52800a34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","48","Kant","2091495","1950","2620","1072","247385","76500","93780","true","false","Portuguese","Kant"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5e8d3d7f-ebe6-4bf6-8c29-576ead27a34e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","49","denogeanyoutube","264405","1305","475","202","98491","76356","14031","true","false","English","denogeanyoutube"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f8af1f4e-43bc-41c8-85c4-14e07bd1450f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","50","Amouranth","68325495","5565","21371","12277","2530559","76206","7712756","true","false","English","Amouranth"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","51","ludwig","160337520","3585","150360","44724","2673488","75444","3862949","true","false","English","ludwig"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d4e1dda4-7b34-4f06-8723-8d2ea741b869-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","52","B0atyuvh","43020","30","1702","1434","82533","75257","0","false","false","English","B0atyuvh"
"https://static-cdn.jtvnw.net/jtv_user_pictures/71204832-58f1-47e1-af54-affd7d27def2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","53","ibabyrainbow","4547175","2520","2920","1804","164105","75229","407995","true","true","English","ibabyrainbow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9e6d5262-1e1f-4f8b-a4cb-b848b3f71779-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","54","Leyla","345135","720","657","479","199257","75078","15823","true","false","English","Leyla"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3fbe11e7-cba6-4f17-8316-9e7b6cfb187b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","55","Coolmark","15900","540","83","29","80294","73475","659","false","false","English","Coolmark"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f8dcbddf6d86ec27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","56","shonuff_zTV","37290","930","62","40","77640","73117","410","false","true","English","shonuff_zTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dcb5f7af-d46b-436e-8160-b36bf4745004-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","57","Dillon1912","255","75","5","3","77119","71645","38","false","false","English","Dillon1912"
"https://static-cdn.jtvnw.net/jtv_user_pictures/25074d10-300a-44c3-bade-ebf602167b89-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","58","Mr_Uberlicious","379050","2220","473","170","6181","71502","10104","true","false","English","Mr_Uberlicious"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1a50f189-3f73-4a93-a6e4-d53e8a26fceb-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","59","tommyinnit","14175000","90","198686","157500","4897659","70788","539553","true","false","English","tommyinnit"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7fb40cee-6cd7-4ecf-b1a8-72c20faec207-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","60","wagmatthew","375","90","6","4","72732","70537","54","false","false","English","wagmatthew"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bf1275c0-36a8-4bbe-bbdc-9937b9f51e4c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","61","loud_dacruz","9106110","2130","14420","4275","149392","69004","224335","true","false","Portuguese","loud_dacruz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/91c74a56-86aa-4ac0-a013-fc1e3f01af6e-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","62","B0atyqql","22920","30","824","764","82549","68537","0","false","false","English","B0atyqql"
"https://static-cdn.jtvnw.net/jtv_user_pictures/449e27b1-30d3-4899-b145-7c4443baba7c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","63","boxyz","32055","780","143","41","6136","68059","2760","false","false","English","boxyz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/93857b54-e791-4c09-a146-b0f6aa28ab35-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","64","IamCristinini","35524155","3510","23119","10120","1910141","67839","2042158","true","false","Spanish","IamCristinini"
"https://static-cdn.jtvnw.net/jtv_user_pictures/531d7c1b-471d-4d1e-89e2-a72372cf8deb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","65","Faith","12964950","1635","12023","7929","353669","67793","1538018","true","false","English","Faith"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b38afcaf-5015-4541-b242-a3214fb6187f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","66","ice_015","4785","1455","10","3","67912","67538","278","false","false","Portuguese","ice_015"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f5851270-a3f8-443c-8b83-5f19e0c9761e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","67","Akerite","67650","1665","67","40","75572","66703","2544","false","false","French","Akerite"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2259ab34-b467-4162-aaae-3fee35cd5e5f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","68","EaiiMaka","9887775","4920","37047","2009","94334","66612","250292","false","true","Portuguese","EaiiMaka"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a257bb06-80c2-4d02-8f30-bbb627108a9d-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","69","B0atywgn","35790","30","1332","1193","94846","66234","0","false","false","English","B0atywgn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","70","elxokas","25098480","1890","27242","13279","712213","64026","1218978","true","false","Spanish","elxokas"
"https://static-cdn.jtvnw.net/jtv_user_pictures/21710993-bce5-4d58-969c-d4445b6d1276-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","71","lazypopa","5270820","1500","7657","3513","125603","63134","399288","true","true","Spanish","lazypopa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0c784204-f3aa-454f-aacc-8e304a6afc72-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","72","Philza","48131925","1050","64746","45839","2578702","63065","992363","true","false","English","Philza"
"https://static-cdn.jtvnw.net/jtv_user_pictures/714ee0c8-3b02-4472-ac3d-7b9ea7810bbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","73","Bandity","71370","1545","449","46","120774","62584","7532","true","true","Portuguese","Bandity"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f38463b7-4393-487a-8d76-f2067a6a4b10-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","74","OfflineTV","17340390","630","39530","27524","280789","62456","404229","true","false","English","OfflineTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4e096230-9829-4c2b-a0ef-a8f6fb5b88dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","75","Sneegsnag","8856945","2115","30915","4187","218786","62163","271072","true","false","English","Sneegsnag"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a1572830-acfe-4cd7-8cfe-02a10c41b44d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","76","tommyinnitalt","15543255","180","118280","86351","660416","61887","352491","true","false","English","tommyinnitalt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/17dc2ef2-f598-459d-a9a5-d5f5da5912ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","77","whitejkl","13650","1110","38","12","483","61441","623","false","true","Portuguese","whitejkl"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d91791dd-9311-4215-a803-cde423c12123-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","78","owless_esport","67890","3090","54","21","62062","60918","2455","false","false","Italian","owless_esport"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c3752bcf-d539-4428-8049-775825ea2283-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","79","PaulchenTTV","43950","930","99","47","71823","60735","2390","false","false","German","PaulchenTTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fc7a0cc7-8a12-4ebd-83a7-da740228805d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","80","angellikaz","60765","1065","92","57","82374","60051","2691","false","false","English","angellikaz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8d202be0-2968-47e8-a0ed-c35717cf4ff7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","81","gabsg4mer","78810","1755","184","44","68839","59758","3176","false","false","Portuguese","gabsg4mer"
"https://static-cdn.jtvnw.net/jtv_user_pictures/02f9282a-77da-4d79-9b08-d79a7b3bcb79-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","82","DrabMuffin","11955","1110","18","10","641","58431","528","false","false","English","DrabMuffin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d8698d46-cfe0-4c0c-9dd1-7799372c54cf-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","83","B0atyszh","56880","105","642","541","95491","57999","52","false","false","English","B0atyszh"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9eeb6af8-bcee-4503-b528-57e08f2c12bf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","84","zGGrTv","25350","1230","35","20","36846","57738","1252","false","false","Turkish","zGGrTv"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0b2ac659-e950-4e30-b011-a5cadd59dd94-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","85","Luzu","2459880","735","6424","3346","1009370","57361","208258","true","false","Spanish","Luzu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/371a4ddd-c4ef-418c-9f42-cfecda78187d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","86","loud_coringa","181608390","2790","121895","65092","1681866","57286","1118616","true","false","Portuguese","loud_coringa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/551e02ac-b64f-4b79-ae5d-39473a372998-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","87","hellii","111540","1800","161","61","72680","57239","5992","false","true","Portuguese","hellii"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ec0aafb7-7792-4c3b-bd85-fd9709e68aba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","88","loud_lzinn","9724665","1605","18842","6058","145116","57235","178525","true","false","Portuguese","loud_lzinn"
"https://static-cdn.jtvnw.net/jtv_user_pictures/edbb1bf8-39db-435a-b636-5d5d06f4249a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","89","Crazzyzao","18540","630","46","29","120012","56966","1036","true","false","Portuguese","Crazzyzao"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c21d8abb-96f0-48c8-9bae-857ff72e02c9-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","90","B0atybfa","110550","60","3704","1842","82543","56894","16","false","false","English","B0atybfa"
