"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/4c8c8149-2f46-49f0-9042-a77023487e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","637","bctldabbindon","360","210","3","1","16651","15944","87","false","false","English","bctldabbindon"
"https://static-cdn.jtvnw.net/jtv_user_pictures/816baf9d-c4ba-4c95-82b4-f25147391508-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","638","matees_999","1950","630","10","3","16005","15943","293","false","false","Czech","matees_999"
"https://static-cdn.jtvnw.net/jtv_user_pictures/11efa5ec-fa4b-4085-8959-01fb88ad17bf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","639","yankes2725","3360","585","19","5","15946","15938","394","false","false","Polish","yankes2725"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e5054529-0604-45d1-a00b-a4ac11ca7c6c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","640","disfuncted","10785","690","29","15","22662","15933","653","false","false","English","disfuncted"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6d5feca4-2f53-46c4-acf8-c0cf27049aa4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","641","DJMikeMorino","537465","2220","584","242","25416","15874","11917","true","true","German","DJMikeMorino"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4b732ca0-871e-4eb9-95bd-d53971610fd5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","642","aziz_almadhi","6015","180","186","33","15887","15872","8","false","false","English","aziz_almadhi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5d9daa70-1a61-421a-8553-ce01a4b9905d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","643","ChetalonsoIDH","275010","1440","311","190","41419","15840","8907","true","false","Spanish","ChetalonsoIDH"
"https://static-cdn.jtvnw.net/jtv_user_pictures/06d79d6c-dc63-4f36-bb72-a152dbe139f2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","644","EuFake","555","105","9","5","15811","15787","51","false","false","Portuguese","EuFake"
"https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","645","uwuhowl","2265","435","11","5","15790","15777","218","false","false","English","uwuhowl"
"https://static-cdn.jtvnw.net/jtv_user_pictures/197b7c48-e96d-4a74-9094-4b91c9e61aeb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","646","kenin","413925","3090","246","133","35333","15759","48676","true","false","Portuguese","kenin"
